a,b,c
19.52004004004,2476.51280938289,2.05149825017198
19.6701941941942,2429.31947297175,2.0699080012836
19.8203483483483,2381.1487543001,2.08851096395968
19.9705025025025,2331.44166550205,2.10730099826883
20.1206566566567,2280.87498065961,2.1262781185058
20.2708108108108,2229.44937691626,2.14544234064115
20.420964964965,2175.88460798879,2.16479368232124
20.5711191191191,2119.5600220471,2.18433216286823
20.7212732732733,2062.72366704635,2.2040578032801
20.8714274274274,2005.37561649785,2.22397062623059
21.0215815815816,1947.51594740191,2.24407065606929
21.1717357357357,1889.14474024787,2.26435791882156
21.3218898898899,1829.54322397261,2.28483244218858
21.472044044044,1769.04778568216,2.30503530357432
21.6221981981982,1708.08057890313,2.32513053484313
21.7723523523523,1646.64158487352,2.34545114941231
21.9225065065065,1584.73079133981,2.36599720126726
22.0726606606607,1522.34819255694,2.38676874470591
22.2228148148148,1459.4937892883,2.40776583433876
22.372968968969,1396.16758880575,2.42898852508888
22.5231231231231,1332.36960488959,2.45043687219192
22.6732772772773,1268.0998578286,2.47211093119606
22.8234314314314,1203.35837442001,2.49401075796208
22.9735855855856,1138.14518796951,2.5161364086633
23.1237397397397,1071.41464350403,2.53848793978563
23.2738938938939,1004.13866874078,2.56106540812752
23.424048048048,936.543163252322,2.58386887079999
23.5742022022022,868.627485760303,2.60689838522664
23.7243563563564,800.391091149519,2.63015400914362
23.8745105105105,744.108193972449,2.65368529678847
24.0246646646647,698.002123483166,2.67741808312336
24.1748188188188,637.55791989049,2.70150242762362
24.324972972973,565.8791282112,2.72595954775497
24.4751271271271,486.170157189867,2.74926699256985
24.6252812812813,401.736279298861,2.77122533621572
24.7754354354354,315.983630738354,2.79332803522251
24.9255895895896,232.419211436315,2.81557490366928
25.0757437437437,154.650885048515,2.83796576445757
25.2258978978979,86.7602968361876,2.86050044931141
25.3760520520521,44.9509048089163,2.88317879877736
25.5262062062062,38.056302017725,2.90600066222447
25.6763603603604,67.3602365189244,2.92896589784427
25.8265145145145,132.22173230818,2.9520743726508
25.9766686686687,206.66039515237,2.97532596248062
26.1268228228228,286.951945762362,2.99872055199277
26.276976976977,370.517657930795,3.02225803466879
26.4271311311311,455.04718379234,3.04593831281273
26.5772852852853,538.498553823716,3.06976129755113
26.7274394394394,619.098176843689,3.09372690883303
26.8775935935936,695.340840013065,3.11783507542999
27.0277477477477,765.98970883471,3.14364872815647
27.1779019019019,830.076327153515,3.17061932918431
27.3280560560561,886.900617156426,3.19778079889661
27.4782102102102,937.935428165854,3.22513285170968
27.6283643643644,1005.33106730128,3.2526752187759
27.7785185185185,1072.35145995071,3.28040764798374
27.9286726726727,1138.99602781239,3.30832990395774
28.0788268268268,1204.07304259372,3.33644176805854
28.228980980981,1268.40083341504,3.36474303838282
28.3791351351351,1332.28004240786,3.39323352976337
28.5292892892893,1395.71041291749,3.42191307376906
28.6794434434434,1458.69169170537,3.45078151870482
28.8295975975976,1521.22362894901,3.47983872961167
28.9797517517518,1583.30597824202,3.50908458826672
29.1299059059059,1644.93849659412,3.53851899318315
29.2800600600601,1706.1209444311,3.56814185961019
29.4302142142142,1766.85308559488,3.59808059347813
29.5803683683684,1827.13468734347,3.62847182794953
29.7305225225225,1886.1347900224,3.65930884411506
29.8806766766767,1943.3106118024,3.69059161742708
30.0308308308308,1999.77786007169,3.7223201242623
30.180984984985,2055.5352802143,3.75449434192177
30.3311391391391,2110.58170429924,3.78711424863092
30.4812932932933,2164.91605108045,3.8201798235395
30.6314474474474,2218.53732599687,3.85369104672164
30.7816016016016,2270.62181356152,3.88764789917579
30.9317557557558,2321.47119688716,3.92205036282479
31.0819099099099,2371.58098940457,3.9568984205158
31.2320640640641,2420.95087602643,3.99219205602036
31.3822182182182,2469.46364330125,4.02793125403434
31.5323723723724,2514.34045904683,4.06411600017796
31.6825265265265,2558.28555491069,4.10074628099581
31.8326806806807,2601.29883638141,4.13782208395681
31.9828348348348,2643.38021916944,4.17534339745427
32.132988988989,2684.52962920706,4.21331021080582
32.2831431431431,2724.74700264842,4.25172251425342
32.4332972972973,2764.03228586952,4.29058029896345
32.5834514514515,2802.38543546819,4.32988355702657
32.7336056056056,2839.80641826416,4.36963228145786
32.8837597597598,2876.29521129896,4.40982646619669
33.0339139139139,2912.38627096315,4.45046610610683
33.1840680680681,2947.67848263147,4.49155119697636
33.3342222222222,2982.12190206256,4.53150760794876
33.4843763763764,3014.67810267591,4.57153806577394
33.6345305305305,3044.41983374725,4.61196146276288
33.7846846846847,3073.23727156936,4.65277767878875
33.9348388388388,3101.13039864781,4.69398660181132
34.084992992993,3128.09920512526,4.73558812787703
34.2351471471471,3154.14368878154,4.77758216111891
34.3853013013013,3179.26385503358,4.81996861375666
34.5354554554555,3203.45971693548,4.86274740609655
34.6856096096096,3226.73129517842,4.90591846653154
34.8357637637638,3249.07861809075,4.94948173154116
34.9859179179179,3270.50172163794,4.99343714569162
35.1360720720721,3291.0006494226,5.03778466163571
35.2862262262262,3309.20887525831,5.08091626839917
35.4363803803804,3322.71679256882,5.12221574975813
35.5865345345345,3335.24345875213,5.16381638805725
35.7366886886887,3344.59598370979,5.20571811952455
35.8868428428428,3351.41695748043,5.24792088296705
36.036996996997,3357.29713296921,5.2904246197708
36.1871511511512,3362.2364716512,5.33322927390088
36.3373053053053,3366.23495003476,5.37633479190147
36.4874594594595,3369.29255966155,5.41974112289572
36.6376136136136,3371.40930710656,5.46344821858585
36.7877677677678,3372.58521397808,5.50703801507137
36.9379219219219,3370.96774977858,5.55599576525366
37.0880760760761,3366.84455361733,5.60513352727651
37.2382302302302,3361.84449616126,5.65484178750205
37.3883843843844,3355.96761362372,5.7051206600742
37.5385385385385,3347.72063072145,5.75597026283528
37.6886926926927,3336.92672755816,5.80739071732603
37.8388468468468,3325.19558972189,5.8593821487856
37.989001001001,3312.52736467378,5.91194468615155
38.1391551551552,3299.30887805716,5.96507846205987
38.2893093093093,3285.24234225766,6.01878361284494
38.4394634634635,3270.20223836946,6.07110782069995
38.5896176176176,3254.18851004727,6.12322955103883
38.7397717717718,3237.20110669672,6.17577345772854
38.8899259259259,3219.2399834744,6.22873894416387
39.0400800800801,3199.35321069324,6.28212542795313
39.1902342342342,3176.73247992654,6.33593234091809
39.3403883883884,3153.01712894669,6.39015912909404
39.4905425425425,3128.20721640292,6.44480525272976
39.6406966966967,3102.3028039894,6.49987018628751
39.7908508508509,3075.30395644521,6.55535341844306
39.941005005005,3047.21074155439,6.61125445208566
40.0911591591592,3018.0232301459,6.66757280431807
40.2413133133133,2987.74149609364,6.72430800645655
40.3914674674675,2955.33702667013,6.78145960403078
40.5416216216216,2921.173311221,6.83902715678404
40.6917757757758,2885.90643667875,6.89701023867305
40.8419299299299,2849.53640496938,6.95540843786801
40.9920840840841,2812.06323112644,7.01422135675266
41.1422382382382,2773.48694329097,7.07344861192416
41.2923923923924,2733.80758271151,7.13308983419326
41.4425465465465,2693.02520374412,7.19314466858412
41.5927007007007,2651.13987385238,7.25361277433444
41.7428548548549,2608.15167360737,7.31449382489538
41.893009009009,2564.06069668768,7.37578750793164
42.0431631631632,2518.86704987941,7.43749352532139
42.1933173173173,2472.57085307619,7.49961159315626
42.3434714714715,2424.12998665977,7.56214144174145
42.4936256256256,2373.36646900333,7.62508281559556
42.6437797797798,2320.49544103393,7.68843547345074
42.7939339339339,2265.71617593721,7.75219918825267
42.9440880880881,2210.38643150797,7.81637374716043
43.0942422422422,2154.52267689109,7.88095895154666
43.2443963963964,2098.12485715335,7.94595461699748
43.3945505505505,2041.19292268338,8.00905253999675
43.5447047047047,1983.3227064695,8.07285891696593
43.6948588588589,1924.85839893609,8.13772277116871
43.845013013013,1865.90327621363,8.20364072062579
43.9951671671672,1806.45730444987,8.27060946707375
44.1453213213213,1746.52045000421,8.33862579596497
44.2954754754755,1686.09267944779,8.4076865764677
44.4456296296296,1625.17395956342,8.47778876146604
44.5957837837838,1563.76425734562,8.54892938755987
44.7459379379379,1501.86354000063,8.62110557506494
44.8960920920921,1439.47177494638,8.69431452801289
45.0462462462462,1376.58892981248,8.76855353415111
45.1964004004004,1313.21497244028,8.84381996494289
45.3465545545546,1249.34987088279,8.92011127556731
45.4967087087087,1184.99359340476,8.99742500491935
45.6468628628629,1120.14610848261,9.07477709669321
45.797017017017,1054.80738480449,9.1469101217533
45.9471711711712,988.97739127022,9.21963213066761
46.0973253253253,922.656096991339,9.2929435290382
46.2474794794795,855.843471291097,9.36684472715826
46.3976336336336,788.539483704417,9.44133614001202
46.5477877877878,720.744103977953,9.51641818727482
46.6979419419419,652.45730207004,9.59209129331312
46.8480960960961,580.215788056046,9.66835588718443
46.9982502502503,490.91607865015,9.74521240263741
47.1484044044044,399.223525288122,9.82266127811172
47.2985585585586,311.400081563842,9.90070295673821
47.4487127127127,232.8387000099,9.97933788633874
47.5988668668669,168.063332097607,10.0585665194263
47.749021021021,120.728928237028,10.1383893132051
47.8991751751752,95.8292853724156,10.2188067295701
48.0493293293293,94.8250784759587,10.2998192351076
48.1994834834835,111.905223814373,10.3814273010952
48.3496376376376,144.207697187065,10.463631403501
48.4997917917918,189.077251965319,10.5464320229848
48.6499459459459,244.065419092332,10.6298296448971
48.8001001001001,306.930507083186,10.7138247592797
48.9502542542542,375.637602024856,10.7984178608653
49.1004084084084,448.28602393312,10.8811130181532
49.2505625625626,522.861933937356,10.9594055939812
49.4007167167167,599.441441109956,11.0380002359961
49.5508708708709,676.508410755699,11.1168967970802
49.701025025025,752.638057464267,11.196095138197
49.8511791791792,826.496945110235,11.2755951283915
50.0013333333333,896.842986853094,11.3553966447904
50.1514874874875,962.525445137227,11.4354995726016
50.3016416416416,1022.48493169192,11.5159038051148
50.4517957957958,1082.55809666218,11.5966092437009
50.6019499499499,1148.85814526017,11.6776157978123
50.7521041041041,1214.50900436691,11.7589233849831
50.9022582582583,1279.51003661699,11.8408224630351
51.0524124124124,1343.86064581868,11.9281019349601
51.2025665665666,1407.56027695401,12.0162919823275
51.3527207207207,1470.60841617868,12.1053917916257
51.5028748748749,1533.00459082215,12.1954005690996
51.653029029029,1594.74836938756,12.2867281913096
51.8031831831832,1655.83936155181,12.3907406187781
51.9533373373373,1716.27721816547,12.4963603215403
52.1034914914915,1776.06163125286,12.6035872304208
52.2536456456456,1834.36555011406,12.7124212507885
52.4037997997998,1891.96277671625,12.8228622625566
52.553953953954,1948.98796303335,12.9349101201827
52.7041081081081,2005.44117067033,13.0485646526686
52.8542622622623,2061.32246148093,13.1638256635604
53.0044164164164,2116.40094111606,13.2806929309486
53.1545705705706,2170.44756255178,13.3991662074679
53.3047247247247,2224.16001879382,13.5192452202974
53.4548788788789,2277.5383191933,13.6409296711606
53.605033033033,2330.5825174161,13.7642192363248
53.7551871871872,2383.29271144292,13.8891135666023
53.9053413413413,2435.34194399853,14.0156122873493
54.0554954954955,2482.15482999372,14.1437149984663
54.2056496496496,2528.10002449779,14.2734212743983
54.3558038038038,2573.17747375385,14.4047306641344
54.505957957958,2617.38713138274,14.5376426912082
54.6561121121121,2660.72895838305,14.6721568536974
54.8062662662663,2703.2029231311,14.8082726242241
54.9564204204204,2744.80900138098,14.9459894499549
55.1065745745746,2785.54717626447,15.0853067526003
55.2567287287287,2825.41743829113,15.2262239284155
55.4068828828829,2864.41978534823,15.3687403481997
55.557037037037,2902.55422270082,15.5128553572966
55.7071911911912,2939.82076299164,15.6585682755943
55.8573453453453,2976.21942624121,15.8058783975247
56.0074994994995,3011.75023984776,15.9547849920647
56.1576536536537,3046.41323858728,16.105287302735
56.3078078078078,3080.20846461349,16.2573845476007
56.457961961962,3113.13596745785,16.4095354320609
56.6081161161161,3145.19580402956,16.5571873637129
56.7582702702703,3176.38803861556,16.7056291059594
56.9084244244244,3204.72460468728,16.8548607433077
57.0585785785786,3229.66669809032,17.0048823605168
57.2087327327327,3248.61286777656,17.1553502765307
57.3588868868869,3263.53883457197,17.3016676583878
57.509041041041,3277.31149883718,17.4471305203528
57.6591951951952,3290.00381210563,17.5917389426061
57.8093493493493,3302.18821280817,17.7354930300557
57.9595035035035,3313.48463134474,17.8783929123377
58.1096576576576,3323.66660848502,18.0204387438154
58.2598118118118,3332.73416746439,18.1616307035803
58.409965965966,3340.68733215357,18.3019689954511
58.5601201201201,3347.52612705863,18.4414538479747
58.7102742742743,3353.25057732097,18.5800855144254
58.8604284284284,3357.86070871736,18.7178642728052
59.0105825825826,3361.35654765988,18.8547904258439
59.1607367367367,3363.73812119602,18.990864300999
59.3108908908909,3365.00545700853,19.1260862504556
59.461045045045,3365.15858341557,19.2604566511267
59.6111991991992,3364.19752937063,19.3939759046528
59.7613533533533,3362.12232446254,19.5266444374022
59.9115075075075,3358.93299891546,19.6584627004708
60.0616616616617,3354.62958358893,19.7894311696824
60.2118158158158,3349.21210997783,19.9195503455884
60.36196996997,3342.68061021235,20.0488207534678
60.5121241241241,3333.75776090103,20.1772429433274
60.6622782782783,3323.81647801065,20.3048174899018
60.8124324324324,3313.00935325545,20.4315449926531
60.9625865865866,3301.33552099511,20.5574260757712
61.1127407407407,3289.47357225993,20.6824613881738
61.2628948948949,3276.82788816864,20.8066516035061
61.413049049049,3259.46741349157,20.9392040125754
61.5632032032032,3237.66019951654,21.1271101442118
61.7133573573574,3214.86167959884,21.3175900209665
61.8635115115115,3191.07158460956,21.5106426607156
62.0136656656657,3166.28964858834,21.7062671375137
62.1638198198198,3140.51560874337,21.9044625815927
62.313973973974,3112.30358848056,22.1052281793632
62.4641281281281,3082.87874249791,22.3085631734131
62.6142822822823,3052.44070764938,22.5144668625087
62.7644364364364,3020.98922616453,22.7229386015941
62.9145905905906,2988.52406307874,22.9339778017913
63.0647447447447,2955.04500623318,23.1475839304003
63.2148988988989,2920.55186627483,23.3637565108991
63.3650530530531,2883.82806911777,23.5824951229435
63.5152072072072,2845.97817938486,23.8037994023676
63.6653613613614,2807.23991406869,24.0276690411831
63.8155155155155,2767.6136740074,24.2541037875799
63.9656696696697,2727.09989125011,24.4831034459256
64.1158238238238,2685.69902905684,24.7146678767661
64.265977977978,2641.43321691441,24.9487969968249
64.4161321321321,2596.23183745709,25.1854907790038
64.5662862862863,2550.2427086678,25.4247492523823
64.7164404404405,2503.46612164203,25.666572502218
64.8665945945946,2455.90239935347,25.9109606699462
65.0167487487487,2407.16695285669,26.1579139531806
65.1669029029029,2357.1227905466,26.4074326057125
65.3170570570571,2306.38600096645,26.6595169375114
65.4672112112112,2254.95659510608,26.9027343818482
65.6173653653654,2202.83454964312,27.0919580856734
65.7675195195195,2150.01980694296,27.329920416214
65.9176736736737,2096.51227505872,27.5737421196344
66.0678278278278,2040.67852484309,27.8108291975186
66.217981981982,1983.68626288157,28.0490784421291
66.3681361361361,1926.1481478771,28.2894858071865
66.5182902902903,1868.06455110155,28.5320502291355
66.6684444444444,1809.43587306254,28.7767707018975
66.8185985985986,1750.26254350336,29.02364627687
66.9687527527527,1690.54502140308,29.2726760629264
67.1189069069069,1630.26387881392,29.523859226417
67.2690610610611,1568.39015940835,29.777194991168
67.4192152152152,1504.7875150268,30.0326826384818
67.5693693693694,1439.14395716524,30.2903215071373
67.7195235235235,1373.34551629955,30.5501109933895
67.8696776776777,1307.3912626226,30.8120505509698
68.0198318318318,1241.28040083046,31.0761396910857
68.169985985986,1175.01227012233,31.342377982421
68.3201401401401,1108.58634420058,31.6157222894457
68.4702942942943,1042.00223127074,31.9092492292313
68.6204484484484,975.259674041486,32.2064905105905
68.7706026026026,908.273182181405,32.5074457180559
68.9207567567568,840.983979982963,32.8121144613135
69.0709109109109,773.393564590866,33.1204963752034
69.2210650650651,705.502164227022,33.4325911197191
69.3712192192192,637.310076282988,33.7483983800082
69.5213733733734,568.817667320034,34.067917866372
69.6715275275275,500.025373069111,34.3911493142654
69.8216816816817,430.933698430833,34.718092484297
69.9718358358358,334.581843333712,35.0487471622296
70.12198998999,230.287441416619,35.3831131589794
70.2721441441441,147.444547789189,35.7211903106165
70.4222982982983,88.6287531714884,36.0629784783646
70.5724524524525,55.2672332822429,36.4084775486012
70.7226066066066,47.6387488388283,36.7576874328579
70.8727607607608,64.8736455573086,37.1106080678197
71.0229149149149,104.953854152401,37.4672394153255
71.1730690690691,164.712890337496,37.8275814623679
71.3232232232232,239.835854824657,38.1916342210934
71.4733773773774,324.859433324601,38.5593977288019
71.6235315315315,412.182985521351,38.9308720479477
71.7736856856857,488.573888878356,39.3060572661383
71.9238398398398,557.964331324354,39.6849534961352
72.073993993994,626.918413559798,40.0675608758536
72.2241481481481,695.324950021602,40.4538795683625
72.3743023023023,761.277468570102,40.8439097618847
72.5244564564564,826.594475355459,41.2376516697968
72.6746106106106,891.948179192972,41.6351055306288
72.8247647647648,958.183659543745,42.0362716080652
72.9749189189189,1026.32710744166,42.4411501909434
73.1250730730731,1097.58582549337,42.8497415932551
73.2752272272272,1168.13584374986,43.2620461541458
73.4253813813814,1233.73735094058,43.6780642379145
73.5755355355355,1298.76935076791,44.0977962340139
73.7256896896897,1363.23128323806,44.521242557051
73.8758438438439,1426.79225638975,44.9484036467859
74.025997997998,1489.18235772649,45.379279968133
74.1761521521521,1551.01082035152,45.81387201116
74.3263063063063,1612.27740520617,46.2521802910889
74.4764604604605,1672.98191728049,46.6942053482949
74.6266146146146,1733.12420561326,47.1399477483073
74.7767687687688,1792.70416329192,47.5894080818091
74.9269229229229,1851.72172745262,48.042586964637
75.0770770770771,1909.6099176314,48.4442257503995
75.2272312312312,1966.38334015059,48.7943973390204
75.3773853853854,2022.61343979715,49.1483849503623
75.5275395395395,2077.86261669234,49.5061882841805
75.6776936936937,2131.68357110314,49.8678070509807
75.8278478478478,2184.77883774298,50.2332409720187
75.978002002002,2237.14797793468,50.6024897793006
76.1281561561561,2288.894116043,50.975553215582
76.2783103103103,2339.93412278203,51.3524310343698
76.4284644644645,2390.24966559453,51.73312299992
76.5786186186186,2439.84064350076,52.1176288872394
76.7287727727728,2488.70697136171,52.5059484820847
76.8789269269269,2536.84857987918,52.8980815809627
77.0290810810811,2584.26541559573,53.2940279911306
77.1792352352352,2630.95744089472,53.6937875305955
77.3293893893894,2676.92463400028,54.097360028115
77.4795435435435,2722.16698897731,54.5047453231965
77.6296976976977,2766.06545949989,54.9159432660978
77.7798518518518,2804.56315533222,55.3309537178267
77.930006006006,2842.03544370337,55.7497765501411
78.0801601601602,2878.51119580908,56.1724116455495
78.2303143143143,2913.99051239173,56.59885889731
78.3804684684685,2948.47349881404,57.0291182094312
78.5306226226226,2981.96026505914,57.4631894966719
78.6807767767768,3013.61402316942,57.9010726845406
78.8309309309309,3043.19381314676,58.3427677092968
78.9810850850851,3071.82525718677,58.7882745179492
79.1312392392392,3099.50846558681,59.2375930682573
79.2813933933934,3126.24355142844,59.6907233287306
79.4315475475475,3152.03063057731,60.1476652786287
79.5817017017017,3176.8698216832,60.6084189079615
79.7318558558559,3200.76124618001,61.0729842174888
79.88201001001,3223.70502828581,61.5413612187207
80.0321641641642,3245.70129500275,62.0135499339177
80.1823183183183,3266.75017611714,62.48955039609
80.3324724724725,3285.75734725616,62.9693626489984
80.4826266266266,3299.24335115948,63.4529867471535
80.6327807807808,3311.35789031064,63.9404227558163
80.7829349349349,3322.53327492882,64.4316707509979
80.9330890890891,3332.77116441927,64.9267308194596
81.0832432432432,3342.07334780085,65.4256030587127
81.2333973973974,3350.44174370602,65.9282875770187
81.3835515515515,3357.87840038084,66.4347844933894
81.5337057057057,3364.38549568499,66.9450939375868
81.6838598598599,3368.46050253645,67.4592160501229
81.834014014014,3370.17983662452,67.9771509822597
81.9841681681682,3370.8266409119,68.4988988960098
82.1343223223223,3370.40089285704,69.0244599641356
82.2844764764765,3368.90257674943,69.5538343701499
82.4346306306306,3366.33168370951,70.0870223083155
82.5847847847848,3362.68821168873,70.6240239836455
82.7349389389389,3357.21184912032,71.1648396119028
82.8850930930931,3349.05093932441,71.7094694196009
83.0352472472473,3339.80912936611,72.2579136440034
83.1854014014014,3329.48560748318,72.8101725331238
83.3355555555555,3317.50259770109,73.3662463457259
83.4857097097097,3303.25304912226,73.9261353513238
83.6358638638639,3287.96976129338,74.4898398301815
83.786018018018,3271.65298038933,75.0573600733133
83.9361721721722,3254.30300410176,75.6286963824839
84.0863263263263,3235.92018163919,76.2038490702078
84.2364804804805,3215.82630143676,76.7877783024765
84.3866346346346,3193.68826423062,77.3878713805616
84.5367887887888,3170.51175366739,77.991421015789
84.6869429429429,3146.29710157274,78.598429482444
84.8370970970971,3121.04464155008,79.1851676065577
84.9872512512513,3094.75470898044,79.7625496578368
85.1374054054054,3066.23912264345,80.3524958574668
85.2875595595596,3035.87874647951,80.9550026037914
85.4377137137137,3004.9266798213,81.6176157206799
85.5878678678679,2973.38394586279,82.3089153347488
85.738022022022,2941.2516450232,83.0103108293682
85.8881761761762,2908.53095494695,83.7217785384398
86.0383303303303,2875.2231305037,84.4432962520203
86.1884844844845,2840.56636010794,85.1748432163222
86.3386386386386,2802.5757145851,85.916400133713
86.4887927927928,2761.71595962593,86.667949162716
86.6389469469469,2719.81062156246,87.4294739180098
86.7891011011011,2677.1200006176,88.2009594704283
86.9392552552552,2633.64447537782,88.9823923469612
87.0894094094094,2589.3844129441,89.7737605307533
87.2395635635636,2544.34016893194,90.5750534611049
87.3897177177177,2498.51208747131,91.3862620334716
87.5398718718719,2451.81593027978,92.2073785994648
87.690026026026,2401.91647104368,93.0383969668509
87.8401801801802,2351.30931887043,93.8793123995519
87.9903343343343,2300.13695122576,94.7301216176457
88.1404884884885,2246.96873906219,95.5908227973644
88.2906426426427,2191.562699479,96.4614155710969
88.4407967967968,2135.61463760032,97.3419010273868
