a,b,c,d
10,0,70.5724524524525,389.746864399479
10,0,70.7226066066066,298.009241042425
10,0,70.8727607607608,207.501546465468
10,0,71.0229149149149,124.747612174119
10,0,71.1730690690691,60.4064960420168
10,0,71.3232232232232,29.2724823109628
10,0,71.4733773773774,50.275081590919
10,0,71.6235315315315,146.47903085998
10,0,71.7736856856857,285.673990089769
10,0,71.9238398398398,368.660259745127
10,0,72.073993993994,449.412847898108
10,0,72.2241481481481,527.928531031838
10,0,72.3743023023023,604.203696685927
10,0,72.5244564564564,678.234343456456
10,0,72.6746106106106,749.203282108333
10,0,72.8247647647648,817.427124763436
10,0,72.9749189189189,883.379535049148
10,0,73.1250730730731,947.060746173285
10,0,73.2752272272272,1008.47071201194
10,0,73.4253813813814,1067.60910710943
10,0,73.5755355355355,1124.47532667831
10,0,73.7256896896897,1179.06848659943
10,0,73.8758438438439,1231.38742342185
10,0,74.025997997998,1268.92597312912
10,0,74.1761521521521,1300.67198920999
10,0,74.3263063063063,1328.19365182457
10,0,74.4764604604605,1351.29534201357
10,0,74.6266146146146,1363.97041367794
10,0,74.7767687687688,1372.52341442685
10,0,74.9269229229229,1376.95387621735
10,0,75.0770770770771,1376.95223561795
10,0,75.2272312312312,1371.85879135943
10,0,75.3773853853854,1362.22526871986
10,0,75.5275395395395,1348.04658196151
10,0,75.6776936936937,1328.36385035124
10,0,75.8278478478478,1303.35200710101
10,0,75.978002002002,1274.04732902379
10,0,76.1281561561561,1240.44659876675
10,0,76.2783103103103,1202.54717063564
10,0,76.4284644644645,1160.34697059487
10,0,76.5786186186186,1113.84449626742
10,0,76.7287727727728,1063.03881693495
10,0,76.8789269269269,1001.18451125056
10,0,77.0290810810811,931.724487063788
10,0,77.1792352352352,860.781452157226
10,0,77.3293893893894,788.356749947747
10,0,77.4795435435435,714.455272021294
10,0,77.6296976976977,639.085458132781
10,0,77.7798518518518,562.259296206209
10,0,77.930006006006,483.992322334587
10,0,78.0801601601602,410.245734753212
10,0,78.2303143143143,318.717586401953
10,0,78.3804684684685,194.614505164689
10,0,78.5306226226226,114.480386571974
10,0,78.6807767767768,87.4793299553815
10,0,78.8309309309309,101.356136796277
10,0,78.9810850850851,145.264333369401
10,0,79.1312392392392,209.766170742852
10,0,79.2813933933934,286.832624778101
10,0,79.4315475475475,369.843396129984
10,0,79.5817017017017,453.586910246717
10,0,79.7318558558559,534.260317369835
10,0,79.88201001001,609.469492534286
10,0,80.0321641641642,678.229035568368
10,0,80.1823183183183,740.962271093751
10,0,80.3324724724725,808.14018962679
10,0,80.4826266266266,874.612779727365
10,0,80.6327807807808,940.119063915551
10,0,80.7829349349349,1005.37342104383
10,0,80.9330890890891,1071.17019589381
10,0,81.0832432432432,1132.41992990591
10,0,81.2333973973974,1182.28298650436
10,0,81.3835515515515,1228.46297061356
10,0,81.5337057057057,1270.95535949036
10,0,81.6838598598599,1304.66653492687
10,0,81.834014014014,1332.31169546759
10,0,81.9841681681682,1355.48728655484
10,0,82.1343223223223,1374.19627386619
10,0,82.2844764764765,1388.44244371337
10,0,82.4346306306306,1398.23040304234
10,0,82.5847847847848,1403.56557943324
10,0,82.7349389389389,1403.7285629502
10,0,82.8850930930931,1388.78289176244
10,0,83.0352472472473,1365.78301286654
10,0,83.1854014014014,1338.96601272482
10,0,83.3355555555555,1308.43337349167
10,0,83.4857097097097,1265.09731538374
10,0,83.6358638638639,1210.56549396017
10,0,83.786018018018,1161.09149427233
10,0,83.9361721721722,1113.36818133582
10,0,84.0863263263263,1064.74338488703
10,0,84.2364804804805,1013.21989938314
10,0,84.3866346346346,957.455484002092
10,0,84.5367887887888,897.165857993824
10,0,84.6869429429429,833.312782071129
10,0,84.8370970970971,766.204405953234
10,0,84.9872512512513,696.279434875594
10,0,85.1374054054054,624.125538428775
10,0,85.2875595595596,550.479350558366
10,0,85.4377137137137,475.727170494143
10,0,85.5878678678679,401.617329310563
10,0,85.738022022022,330.791923587395
10,0,85.8881761761762,265.751409806198
10,0,86.0383303303303,209.373792265184
10,0,86.1884844844845,164.91462307919
10,0,86.3386386386386,136.007002179706
10,0,86.4887927927928,126.661577314858
10,0,86.6389469469469,204.196117039662
10,0,86.7891011011011,291.501763916288
10,0,86.9392552552552,374.482239829039
10,0,87.0894094094094,454.796131606834
10,0,87.2395635635636,532.438055925215
10,0,87.3897177177177,607.402983986419
10,0,87.5398718718719,679.686241519472
10,0,87.690026026026,749.283508780161
10,0,87.8401801801802,816.19082055099
10,0,87.9903343343343,880.404566141262
10,0,88.1404884884885,941.921489387004
10,0,88.2906426426427,1000.73868865104
10,0,88.4407967967968,1056.8536168229
10,0,88.5909509509509,1110.26408131891
10,0,88.7411051051051,1160.96824408214
10,0,88.8912592592593,1208.9646215824
10,0,89.0414134134134,1254.25208481628
10,0,89.1915675675676,1296.82985930712
10,0,89.3417217217217,1332.70408283616
10,0,89.4918758758759,1360.89169671187
10,0,89.64203003003,1385.75349145286
10,0,89.7921841841842,1399.142098998
10,0,89.9423383383383,1405.26881383297
10,0,90.0924924924925,1400.96003933117
10,0,90.2426466466466,1388.1585355389
10,0,90.3928008008008,1371.34779569749
10,0,90.5429549549549,1350.52899360996
10,0,90.6931091091091,1325.70306648074
10,0,90.8432632632633,1294.62045921089
10,0,90.9934174174174,1254.75433593915
10,0,91.1435715715716,1212.08415434026
10,0,91.2937257257257,1166.60978345502
10,0,91.4438798798799,1118.33031190701
10,0,91.594034034034,1069.18834128175
10,0,91.7441881881882,1016.60014587188
10,0,91.8943423423423,960.549518221531
10,0,92.0444964964965,901.036931385685
10,0,92.1946506506506,838.063029280631
10,0,92.3448048048048,771.628626683883
10,0,92.494958958959,701.73470923426
10,0,92.6451131131131,628.382433431798
10,0,92.7952672672673,579.775716213571
10,0,92.9454214214214,521.245268744441
10,0,93.0955755755756,427.885290079501
10,0,93.2457297297297,319.857745496085
10,0,93.3958838838839,210.856446329268
10,0,93.546038038038,128.132503770035
10,0,93.6961921921922,82.6146988421541
10,0,93.8463463463463,74.9159152352759
10,0,93.9965005005005,103.220795968824
10,0,94.1466546546547,163.285743391985
10,0,94.2968088088088,248.43891918373
10,0,94.446962962963,349.580244352734
10,0,94.5971171171171,455.18139923752
10,0,94.7472712712713,551.2858235063
10,0,94.8974254254254,621.508716157091
10,0,95.0475795795796,690.321359655652
10,0,95.1977337337337,769.452036045702
10,0,95.3478878878879,840.289506770006
10,0,95.498042042042,907.115968240459
10,0,95.6481961961962,970.079920518673
10,0,95.7983503503503,1029.18087207185
10,0,95.9485045045045,1084.4185260322
10,0,96.0986586586586,1135.79278019687
10,0,96.2488128128128,1183.30372702803
10,0,96.398966966967,1226.9516536528
10,0,96.5491211211211,1264.89661190805
10,0,96.6992752752753,1295.65457807021
10,0,96.8494294294294,1322.69250597608
10,0,96.9995835835836,1346.01104113613
10,0,97.1497377377377,1365.6108200964
10,0,97.2998918918919,1381.49247043858
10,0,97.4500460460461,1386.72266472727
10,0,97.6002002002002,1383.08815531893
10,0,97.7503543543543,1375.67173648785
10,0,97.9005085085085,1364.47704679787
10,0,98.0506626626627,1346.34632745488
10,0,98.2008168168168,1317.42546250909
10,0,98.350970970971,1285.55934381459
10,0,98.5011251251251,1250.74750484197
10,0,98.6512792792793,1212.98986071905
10,0,98.8014334334334,1169.37581193674
10,0,98.9515875875876,1122.10955552
10,0,99.1017417417417,1071.80664263236
10,0,99.2518958958959,1018.46740694572
10,0,99.4020500500501,962.092090056465
10,0,99.5522042042042,902.680841485495
10,0,99.7023583583583,841.935992110812
10,0,99.8525125125125,778.151987371377
10,0,100.002666666667,708.463514653448
10,0,100.152820820821,633.304274735125
10,0,100.302974974975,553.564206709255
10,0,100.453129129129,470.589487983486
10,0,100.603283283283,386.182534280202
10,0,100.753437437437,302.601999636596
10,0,100.903591591592,222.562776404573
10,0,101.053745745746,149.235995250874
10,0,101.2038998999,86.7582562496949
10,0,101.354054054054,117.924792748959
10,0,101.504208208208,166.268069675758
10,0,101.654362362362,227.395722347661
10,0,101.804516516517,297.477257822659
10,0,101.954670670671,373.244054899207
10,0,102.104824824825,451.989364116167
10,0,102.254978978979,531.568307752889
10,0,102.405133133133,610.39787982913
10,0,102.555287287287,687.456946105064
10,0,102.705441441441,762.234634393445
10,0,102.855595595596,833.528804033107
10,0,103.00574974975,900.979377467623
10,0,103.155903903904,965.29412673879
10,0,103.306058058058,1027.85838339639
10,0,103.456212212212,1087.30604276133
10,0,103.606366366366,1139.73177276523
10,0,103.756520520521,1188.83299516262
10,0,103.906674674675,1234.54673793079
10,0,104.056828828829,1273.0655369623
10,0,104.206982982983,1308.1304232448
10,0,104.357137137137,1336.8773692849
10,0,104.507291291291,1356.43569376917
10,0,104.657445445445,1372.04896042183
10,0,104.8075995996,1381.8894280157
10,0,104.957753753754,1380.88038020713
10,0,105.107907907908,1375.72611916641
10,0,105.258062062062,1366.42737250038
10,0,105.408216216216,1349.72433830075
10,0,105.55837037037,1326.72479245543
10,0,105.708524524525,1300.09081397651
10,0,105.858678678679,1269.82426469123
10,0,106.008832832833,1235.92651051846
10,0,106.158986986987,1198.39842146869
10,0,106.309141141141,1157.24037164405
10,0,106.459295295295,1112.45223923833
10,0,106.609449449449,1064.03340653688
10,0,106.759603603604,1011.98275991675
10,0,106.909757757758,956.29868984656
10,0,107.059911911912,896.979090886624
10,0,107.210066066066,834.021361688835
10,0,107.36022022022,767.422404996731
10,0,107.510374374374,697.178627645497
10,0,107.660528528529,622.759103218852
10,0,107.810682682683,544.071874716841
10,0,107.960836836837,437.840287168971
10,0,108.110990990991,317.440339236647
10,0,108.261145145145,208.965954356397
10,0,108.411299299299,115.967758415419
