a,b,c,d
10,0,16.516956956957,184.694354705218
10,0,16.6671111111111,182.844690694939
10,0,16.8172652652653,184.169102493768
10,0,16.9674194194194,185.331664169374
10,0,17.1175735735736,186.184440073132
10,0,17.2677277277277,186.713549050681
10,0,17.4178818818819,186.918650731085
10,0,17.568036036036,188.574051762019
10,0,17.7181901901902,190.195976963137
10,0,17.8683443443443,191.476873961708
10,0,18.0184984984985,192.35727820882
10,0,18.1686526526526,192.791766705167
10,0,18.3188068068068,192.721655063957
10,0,18.468960960961,192.141130808532
10,0,18.6191151151151,191.22238811526
10,0,18.7692692692693,190.006490749416
10,0,18.9194234234234,188.546072034317
10,0,19.0695775775776,186.903246434154
10,0,19.2197317317317,186.05323836092
10,0,19.3698858858859,186.378341600539
10,0,19.52004004004,186.439106035294
10,0,19.6701941941942,186.213222439643
10,0,19.8203483483483,185.69204641282
10,0,19.9705025025025,184.881074149166
10,0,20.1206566566567,185.877315058358
10,0,20.2708108108108,187.300907694572
10,0,20.420964964965,188.315847904299
10,0,20.5711191191191,188.898034083351
10,0,20.7212732732733,189.039742720572
10,0,20.8714274274274,188.749551111076
10,0,21.0215815815816,188.05157008457
10,0,21.1717357357357,187.312437147851
10,0,21.3218898898899,186.460140020946
10,0,21.472044044044,185.805639332496
10,0,21.6221981981982,187.457038929183
10,0,21.7723523523523,188.936767238375
10,0,21.9225065065065,190.17016188378
10,0,22.0726606606607,191.091367663185
10,0,22.2228148148148,191.646378857871
10,0,22.372968968969,191.795887134293
10,0,22.5231231231231,191.517503915603
10,0,22.6732772772773,190.807055780619
10,0,22.8234314314314,189.731307016808
10,0,22.9735855855856,188.397378448965
10,0,23.1237397397397,186.834703944197
10,0,23.2738938938939,185.086415456329
10,0,23.424048048048,183.837806259418
10,0,23.5742022022022,184.446856292217
10,0,23.7243563563564,184.895234613084
10,0,23.8745105105105,185.166992968628
10,0,24.0246646646647,185.368169205166
10,0,24.1748188188188,185.454056523275
10,0,24.324972972973,185.375901375892
10,0,24.4751271271271,185.139962191431
10,0,24.6252812812813,186.489053112591
10,0,24.7754354354354,188.234175726424
10,0,24.9255895895896,189.927598591653
10,0,25.0757437437437,191.50814361368
10,0,25.2258978978979,192.918755592795
10,0,25.3760520520521,194.108041146835
10,0,25.5262062062062,194.911057281275
10,0,25.6763603603604,195.201052925
10,0,25.8265145145145,195.192773952854
10,0,25.9766686686687,194.882828432073
10,0,26.1268228228228,194.278020111582
10,0,26.276976976977,193.395082676093
10,0,26.4271311311311,192.260043472073
10,0,26.5772852852853,190.90725920019
10,0,26.7274394394394,189.37819277264
10,0,26.8775935935936,187.720027237549
10,0,27.0277477477477,185.984239376447
10,0,27.1779019019019,184.276982633989
10,0,27.3280560560561,182.774929429342
10,0,27.4782102102102,181.237062313543
10,0,27.6283643643644,182.749319051513
10,0,27.7785185185185,183.989356532715
10,0,27.9286726726727,184.918490841938
10,0,28.0788268268268,185.395771510031
10,0,28.228980980981,185.509386136071
10,0,28.3791351351351,185.577437260248
10,0,28.5292892892893,186.881644376745
10,0,28.6794434434434,188.14518154435
10,0,28.8295975975976,189.32312944864
10,0,28.9797517517518,190.375335263276
10,0,29.1299059059059,191.267228872419
10,0,29.2800600600601,191.970624501861
10,0,29.4302142142142,192.464422359126
10,0,29.5803683683684,192.735146255195
10,0,29.7305225225225,192.731483028603
10,0,29.8806766766767,192.440121442628
10,0,30.0308308308308,191.950644708167
10,0,30.180984984985,191.2895473845
10,0,30.3311391391391,190.489703082052
10,0,30.4812932932933,190.483564881718
10,0,30.6314474474474,190.043117375465
10,0,30.7816016016016,189.180596492096
10,0,30.9317557557558,187.99854390792
10,0,31.0819099099099,186.520551267438
10,0,31.2320640640641,184.781102139364
10,0,31.3822182182182,183.168992056758
10,0,31.5323723723724,184.318349923824
10,0,31.6825265265265,185.326774349913
10,0,31.8326806806807,186.161090021762
10,0,31.9828348348348,186.794811244401
10,0,32.132988988989,187.20893873384
10,0,32.2831431431431,187.392547790194
10,0,32.4332972972973,187.343121793802
10,0,32.5834514514515,187.066609698244
10,0,32.7336056056056,186.634927592478
10,0,32.8837597597598,187.656350984686
10,0,33.0339139139139,188.350433600547
10,0,33.1840680680681,188.89789482437
10,0,33.3342222222222,189.284140052345
10,0,33.4843763763764,189.500473139673
10,0,33.6345305305305,189.544358556138
10,0,33.7846846846847,189.41952555543
10,0,33.9348388388388,189.13591258681
10,0,34.084992992993,188.709458257426
10,0,34.2351471471471,188.16175323283
10,0,34.3853013013013,187.519575543052
10,0,34.5354554554555,187.071453214678
10,0,34.6856096096096,187.441998684399
10,0,34.8357637637638,187.555225471273
10,0,34.9859179179179,187.399832242297
10,0,35.1360720720721,188.093867681379
10,0,35.2862262262262,188.865502673978
10,0,35.4363803803804,189.473470205308
10,0,35.5865345345345,189.896434811633
10,0,35.7366886886887,190.119717929227
10,0,35.8868428428428,190.135825653137
10,0,36.036996996997,189.94473156006
10,0,36.1871511511512,189.553893808675
10,0,36.3373053053053,188.978005913775
10,0,36.4874594594595,188.238500773255
10,0,36.6376136136136,187.362847710092
10,0,36.7877677677678,186.383702474155
10,0,36.9379219219219,185.337990331774
10,0,37.0880760760761,184.266022553707
10,0,37.2382302302302,184.249323239121
10,0,37.3883843843844,184.273953077156
10,0,37.5385385385385,184.971899047689
10,0,37.6886926926927,186.275578433375
10,0,37.8388468468468,187.335748898932
10,0,37.989001001001,188.12038129864
10,0,38.1391551551552,188.608068067676
10,0,38.2893093093093,188.78880343716
10,0,38.4394634634635,189.248768120619
10,0,38.5896176176176,190.195568232981
10,0,38.7397717717718,190.826142849177
10,0,38.8899259259259,191.116340372722
10,0,39.0400800800801,191.054659213329
10,0,39.1902342342342,190.476549715466
10,0,39.3403883883884,189.556471671188
10,0,39.4905425425425,188.373913326715
10,0,39.6406966966967,186.971179813188
10,0,39.7908508508509,185.398547388858
10,0,39.941005005005,183.712581050185
10,0,40.0911591591592,182.817653198903
10,0,40.2413133133133,184.705971004414
10,0,40.3914674674675,186.395615089081
10,0,40.5416216216216,187.829666451432
10,0,40.6917757757758,188.960498710053
10,0,40.8419299299299,189.751671026797
10,0,40.9920840840841,190.179461914949
10,0,41.1422382382382,190.676368329658
10,0,41.2923923923924,190.807492669308
10,0,41.4425465465465,190.731107409402
10,0,41.5927007007007,190.606411770134
10,0,41.7428548548549,190.157859700537
10,0,41.893009009009,189.391434627015
10,0,42.0431631631632,188.326845821088
10,0,42.1933173173173,186.996643257709
10,0,42.3434714714715,185.4448480939
10,0,42.4936256256256,185.105488482176
10,0,42.6437797797798,186.161340291597
10,0,42.7939339339339,186.886533037354
10,0,42.9440880880881,187.270985708357
10,0,43.0942422422422,187.317755308232
10,0,43.2443963963964,187.042662975468
10,0,43.3945505505505,186.47335635921
10,0,43.5447047047047,185.647930490461
10,0,43.6948588588589,185.917241264789
10,0,43.845013013013,187.052423180906
10,0,43.9951671671672,188.253535216828
10,0,44.1453213213213,189.178749108261
10,0,44.2954754754755,189.797476224118
10,0,44.4456296296296,190.356649852184
10,0,44.5957837837838,190.575328223432
10,0,44.7459379379379,190.419863050943
10,0,44.8960920920921,189.893940581981
10,0,45.0462462462462,189.016525560027
10,0,45.1964004004004,187.821002626665
10,0,45.3465545545546,186.353545896134
10,0,45.4967087087087,185.30834909514
10,0,45.6468628628629,185.656713239168
10,0,45.797017017017,186.591920777345
10,0,45.9471711711712,187.358777580101
10,0,46.0973253253253,187.925328333231
10,0,46.2474794794795,188.266319348282
10,0,46.3976336336336,188.363988839299
10,0,46.5477877877878,188.321335304028
10,0,46.6979419419419,189.478773455258
10,0,46.8480960960961,190.394176438109
10,0,46.9982502502503,191.047035001843
10,0,47.1484044044044,191.425850694925
10,0,47.2985585585586,191.528524008266
10,0,47.4487127127127,191.362339019207
10,0,47.5988668668669,190.552432450178
10,0,47.749021021021,189.286280975322
10,0,47.8991751751752,187.719464642861
10,0,48.0493293293293,185.918235762179
10,0,48.1994834834835,183.956860915901
10,0,48.3496376376376,185.571309023924
10,0,48.4997917917918,188.043407676811
10,0,48.6499459459459,190.163563488826
10,0,48.8001001001001,191.83380125071
10,0,48.9502542542542,192.973289750409
10,0,49.1004084084084,193.368025794892
10,0,49.2505625625626,193.068004362585
10,0,49.4007167167167,192.25518914507
10,0,49.5508708708709,190.952364752169
10,0,49.701025025025,189.201174815338
10,0,49.8511791791792,187.059896964002
10,0,50.0013333333333,184.600486973988
10,0,50.1514874874875,182.096403605355
10,0,50.3016416416416,182.493377315471
10,0,50.4517957957958,184.328513401724
10,0,50.6019499499499,186.050750786238
10,0,50.7521041041041,187.590186763706
10,0,50.9022582582583,188.883522902317
10,0,51.0524124124124,189.876388958052
10,0,51.2025665665666,190.398192254111
10,0,51.3527207207207,190.453161242153
10,0,51.5028748748749,190.710152869411
10,0,51.653029029029,190.640994505731
10,0,51.8031831831832,190.15747705243
10,0,51.9533373373373,189.256255072753
10,0,52.1034914914915,187.951685103838
10,0,52.2536456456456,186.39802151145
10,0,52.4037997997998,184.585886939513
10,0,52.553953953954,182.566113692595
10,0,52.7041081081081,180.396384843159
10,0,52.8542622622623,181.234146348132
10,0,53.0044164164164,183.234054396404
10,0,53.1545705705706,185.230155109275
10,0,53.3047247247247,187.153778743825
10,0,53.4548788788789,188.939033304149
10,0,53.605033033033,190.5244921325
10,0,53.7551871871872,191.855113372084
10,0,53.9053413413413,192.884165487779
10,0,54.0554954954955,193.574971479121
10,0,54.2056496496496,193.902322868917
10,0,54.3558038038038,193.853452999192
10,0,54.505957957958,193.428497614984
10,0,54.6561121121121,192.640409165037
10,0,54.8062662662663,191.51432969714
10,0,54.9564204204204,190.086465674323
10,0,55.1065745745746,188.402546487137
10,0,55.2567287287287,186.515986885216
10,0,55.4068828828829,184.485912000749
10,0,55.557037037037,182.375242084263
10,0,55.7071911911912,180.257074226517
10,0,55.8573453453453,180.159437511947
10,0,56.0074994994995,182.078171866356
10,0,56.1576536536537,184.337078911942
10,0,56.3078078078078,186.475584794116
10,0,56.457961961962,188.436578328119
10,0,56.6081161161161,190.158480304509
10,0,56.7582702702703,191.587734792115
10,0,56.9084244244244,192.680756129778
10,0,57.0585785785786,193.40561452568
10,0,57.2087327327327,193.74331523142
10,0,57.3588868868869,193.688571066106
10,0,57.509041041041,193.250012874397
10,0,57.6591951951952,192.44982731085
10,0,57.8093493493493,191.322856151463
10,0,57.9595035035035,189.915236141759
10,0,58.1096576576576,188.282703199245
10,0,58.2598118118118,186.488729596594
10,0,58.409965965966,184.602707560345
10,0,58.5601201201201,183.914392479319
10,0,58.7102742742743,185.262962182377
10,0,58.8604284284284,186.359656392215
10,0,59.0105825825826,187.152736742017
10,0,59.1607367367367,187.600678173057
10,0,59.3108908908909,187.6741105101
10,0,59.461045045045,187.357288063085
10,0,59.6111991991992,186.648930453148
10,0,59.7613533533533,185.562337157656
10,0,59.9115075075075,184.12473756456
10,0,60.0616616616617,182.45527242734
10,0,60.2118158158158,182.207133002262
10,0,60.36196996997,184.539006747329
10,0,60.5121241241241,186.796584371755
10,0,60.6622782782783,188.733281759501
10,0,60.8124324324324,190.552572088414
10,0,60.9625865865866,192.192262783286
10,0,61.1127407407407,193.596554219756
10,0,61.2628948948949,194.717569065879
10,0,61.413049049049,195.516714164113
10,0,61.5632032032032,195.965789789905
10,0,61.7133573573574,196.047782398298
10,0,61.8635115115115,195.757298246013
10,0,62.0136656656657,195.100616552034
10,0,62.1638198198198,194.095362135446
10,0,62.313973973974,192.769818745062
10,0,62.4641281281281,191.161925571014
10,0,62.6142822822823,189.318020704246
10,0,62.7644364364364,187.291416585515
10,0,62.9145905905906,185.140913761366
10,0,63.0647447447447,182.96464803058
10,0,63.2148988988989,181.173175830863
10,0,63.3650530530531,179.316046468748
10,0,63.5152072072072,178.056027488004
10,0,63.6653613613614,180.675293905411
10,0,63.8155155155155,183.320566461058
10,0,63.9656696696697,185.905450786879
10,0,64.1158238238238,188.344468852832
10,0,64.265977977978,190.555107698494
10,0,64.4161321321321,192.425718553064
10,0,64.5662862862863,193.842001748927
10,0,64.7164404404405,194.825247637614
10,0,64.8665945945946,195.353427083745
10,0,65.0167487487487,195.421166736456
10,0,65.1669029029029,194.944977874678
10,0,65.3170570570571,193.875330889793
10,0,65.4672112112112,192.428847091741
10,0,65.6173653653654,190.669673456834
10,0,65.7675195195195,188.671769011667
10,0,65.9176736736737,186.516062696819
10,0,66.0678278278278,184.287877939157
10,0,66.217981981982,182.58733862861
10,0,66.3681361361361,183.235713964246
10,0,66.5182902902903,183.623836760677
10,0,66.6684444444444,183.713822745245
10,0,66.8185985985986,183.505544502867
10,0,66.9687527527527,184.738500388069
10,0,67.1189069069069,186.754071533522
10,0,67.2690610610611,188.640433779604
10,0,67.4192152152152,190.333820086348
10,0,67.5693693693694,191.776455341832
10,0,67.7195235235235,192.918686926744
10,0,67.8696776776777,193.72098637164
10,0,68.0198318318318,194.155628404763
10,0,68.169985985986,194.207901411523
10,0,68.3201401401401,193.876751049434
10,0,68.4702942942943,193.174806485348
10,0,68.6204484484484,192.101233044628
10,0,68.7706026026026,190.629519000054
10,0,68.9207567567568,188.914205338763
10,0,69.0709109109109,187.013466063873
10,0,69.2210650650651,184.991074906643
10,0,69.3712192192192,182.922962854075
10,0,69.5213733733734,181.439622370061
10,0,69.6715275275275,181.774424353862
10,0,69.8216816816817,183.768832967493
10,0,69.9718358358358,186.137878259122
10,0,70.12198998999,188.20694804218
10,0,70.2721441441441,189.894150898207
10,0,70.4222982982983,191.135692972957
10,0,70.5724524524525,191.884964075203
10,0,70.7226066066066,192.115225046864
10,0,70.8727607607608,191.821178694526
10,0,71.0229149149149,191.019261290477
10,0,71.1730690690691,189.746635329478
10,0,71.3232232232232,188.059007906587
10,0,71.4733773773774,186.027542759477
10,0,71.6235315315315,183.735277697675
10,0,71.7736856856857,182.979818252443
10,0,71.9238398398398,184.73415723702
10,0,72.073993993994,186.362751113588
10,0,72.2241481481481,187.805937438415
10,0,72.3743023023023,189.011400611828
10,0,72.5244564564564,189.936051775532
10,0,72.6746106106106,190.657228606711
10,0,72.8247647647648,191.100550778156
10,0,72.9749189189189,191.174141256551
10,0,73.1250730730731,190.863869086799
10,0,73.2752272272272,190.170462223468
10,0,73.4253813813814,189.109689886501
10,0,73.5755355355355,187.711810058755
10,0,73.7256896896897,186.020289311426
10,0,73.8758438438439,184.089866823012
10,0,74.025997997998,185.264130215155
10,0,74.1761521521521,186.553777940968
10,0,74.3263063063063,187.489108443215
10,0,74.4764604604605,188.06968565359
10,0,74.6266146146146,188.517778946768
10,0,74.7767687687688,188.783244306502
10,0,74.9269229229229,188.89823458114
10,0,75.0770770770771,188.948255825676
10,0,75.2272312312312,189.005987686399
10,0,75.3773853853854,188.952298528195
10,0,75.5275395395395,188.784846777954
10,0,75.6776936936937,189.265629149255
10,0,75.8278478478478,190.267119855052
10,0,75.978002002002,190.923171975452
10,0,76.1281561561561,191.193364012163
10,0,76.2783103103103,191.051429471811
10,0,76.4284644644645,190.486413657943
10,0,76.5786186186186,189.503208779481
10,0,76.7287727727728,188.122384789602
10,0,76.8789269269269,187.098118737065
10,0,77.0290810810811,186.776646865669
10,0,77.1792352352352,186.450334349557
10,0,77.3293893893894,186.097114047877
10,0,77.4795435435435,185.696667418231
10,0,77.6296976976977,185.230889397307
10,0,77.7798518518518,184.684318410214
10,0,77.930006006006,184.044499420333
10,0,78.0801601601602,184.532198729408
10,0,78.2303143143143,185.960961620655
10,0,78.3804684684685,187.325488175298
10,0,78.5306226226226,188.612673824925
10,0,78.6807767767768,189.695271525873
10,0,78.8309309309309,190.532863895664
10,0,78.9810850850851,191.093788551261
10,0,79.1312392392392,191.356084211775
10,0,79.2813933933934,191.308103293221
10,0,79.4315475475475,190.948767147569
10,0,79.5817017017017,190.287461472033
10,0,79.7318558558559,189.343590787884
10,0,79.88201001001,188.145832261646
10,0,80.0321641641642,186.731150514694
10,0,80.1823183183183,185.143656441177
10,0,80.3324724724725,185.541760015762
10,0,80.4826266266266,186.164081858455
10,0,80.6327807807808,186.751464756011
10,0,80.7829349349349,187.278049246702
10,0,80.9330890890891,187.723448693337
10,0,81.0832432432432,188.134394758825
10,0,81.2333973973974,188.514465464402
10,0,81.3835515515515,188.728044545472
10,0,81.5337057057057,188.745461303412
10,0,81.6838598598599,189.095348218073
10,0,81.834014014014,189.21754401766
10,0,81.9841681681682,188.893759294605
10,0,82.1343223223223,188.129955619405
10,0,82.2844764764765,186.948389604538
10,0,82.4346306306306,185.386750572838
10,0,82.5847847847848,183.496556163899
10,0,82.7349389389389,181.567245058387
10,0,82.8850930930931,182.666086068716
10,0,83.0352472472473,183.416658377545
10,0,83.1854014014014,183.915267965587
10,0,83.3355555555555,184.139592219961
10,0,83.4857097097097,184.930081413897
10,0,83.6358638638639,187.134931105978
10,0,83.786018018018,189.320904756502
10,0,83.9361721721722,191.407594944482
10,0,84.0863263263263,193.31826828698
10,0,84.2364804804805,194.981969644835
10,0,84.3866346346346,196.335644807966
10,0,84.5367887887888,197.078349551785
10,0,84.6869429429429,197.418637625251
10,0,84.8370970970971,197.364475839508
10,0,84.9872512512513,196.916589664196
10,0,85.1374054054054,196.087365093525
10,0,85.2875595595596,194.900350756368
10,0,85.4377137137137,193.431531308576
10,0,85.5878678678679,191.704617570491
10,0,85.738022022022,189.723215235281
10,0,85.8881761761762,187.539249021746
10,0,86.0383303303303,185.2108290185
10,0,86.1884844844845,182.800651483721
10,0,86.3386386386386,180.374552884182
10,0,86.4887927927928,178.000409641377
10,0,86.6389469469469,177.815057653531
10,0,86.7891011011011,179.811807657131
10,0,86.9392552552552,181.97152533444
10,0,87.0894094094094,184.097358002918
10,0,87.2395635635636,186.124263433097
10,0,87.3897177177177,187.989889952988
10,0,87.5398718718719,189.636426784768
10,0,87.690026026026,191.012678563133
10,0,87.8401801801802,192.076112428057
10,0,87.9903343343343,192.794671390181
10,0,88.1404884884885,193.148192974096
10,0,88.2906426426427,193.129317450951
10,0,88.4407967967968,192.743815278142
10,0,88.5909509509509,192.010308670501
10,0,88.7411051051051,190.959407533583
10,0,88.8912592592593,189.63232529625
10,0,89.0414134134134,188.079085485893
10,0,89.1915675675676,186.356475196474
10,0,89.3417217217217,184.551576658781
10,0,89.4918758758759,182.716291483896
10,0,89.64203003003,180.885702036837
10,0,89.7921841841842,180.82896546515
10,0,89.9423383383383,181.507453182307
10,0,90.0924924924925,183.113062445557
10,0,90.2426466466466,185.272373542712
10,0,90.3928008008008,187.238796470484
10,0,90.5429549549549,188.945371755461
10,0,90.6931091091091,190.333185373707
10,0,90.8432632632633,191.432484621562
10,0,90.9934174174174,192.42938891431
10,0,91.1435715715716,193.157715245664
10,0,91.2937257257257,193.594257538501
10,0,91.4438798798799,193.726107732003
10,0,91.594034034034,193.275225282389
10,0,91.7441881881882,192.468229018861
10,0,91.8943423423423,191.340239587623
10,0,92.0444964964965,189.935276322753
10,0,92.1946506506506,188.306307158608
10,0,92.3448048048048,186.513337294566
10,0,92.494958958959,184.621513931176
10,0,92.6451131131131,182.699494555129
10,0,92.7952672672673,182.73456099081
10,0,92.9454214214214,184.737678857725
10,0,93.0955755755756,186.551290208406
10,0,93.2457297297297,188.114514399713
10,0,93.3958838838839,189.558262169337
10,0,93.546038038038,190.793243154724
10,0,93.6961921921922,191.632591151808
10,0,93.8463463463463,192.042006559005
10,0,93.9965005005005,192.002947425845
10,0,94.1466546546547,191.513666221806
10,0,94.2968088088088,190.589433412922
10,0,94.446962962963,189.261925248257
10,0,94.5971171171171,187.577831384681
10,0,94.7472712712713,185.59681620461
10,0,94.8974254254254,183.38904590769
10,0,95.0475795795796,181.069908590854
10,0,95.1977337337337,182.188910089617
10,0,95.3478878878879,184.289432745759
10,0,95.498042042042,186.208838115682
10,0,95.6481961961962,187.844093771747
10,0,95.7983503503503,189.145219906598
10,0,95.9485045045045,190.075400261605
10,0,96.0986586586586,190.612428393891
10,0,96.2488128128128,190.749528445211
10,0,96.398966966967,190.495479977625
10,0,96.5491211211211,190.154272025543
10,0,96.6992752752753,190.050377690827
10,0,96.8494294294294,189.687380855243
10,0,96.9995835835836,189.065023901994
10,0,97.1497377377377,188.193842178671
10,0,97.2998918918919,187.094855482001
10,0,97.4500460460461,186.187206772945
10,0,97.6002002002002,185.28237813387
10,0,97.7503543543543,184.06937024913
10,0,97.9005085085085,182.561278544612
10,0,98.0506626626627,181.947022851548
10,0,98.2008168168168,184.015806437186
10,0,98.350970970971,185.999959673794
10,0,98.5011251251251,187.812112917453
10,0,98.6512792792793,189.372932650098
10,0,98.8014334334334,190.6473608225
10,0,98.9515875875876,191.605356624296
10,0,99.1017417417417,192.207915935694
10,0,99.2518958958959,192.43074873918
10,0,99.4020500500501,192.262518979075
10,0,99.5522042042042,191.705112439745
10,0,99.7023583583583,191.245213430155
10,0,99.8525125125125,191.107183206798
10,0,100.002666666667,190.746703414062
10,0,100.152820820821,190.16787262117
10,0,100.302974974975,189.382534939576
10,0,100.453129129129,188.409920771064
10,0,100.603283283283,187.276086755802
10,0,100.753437437437,186.013194431866
10,0,100.903591591592,184.658683959915
10,0,101.053745745746,183.254416109122
10,0,101.2038998999,181.867137159117
10,0,101.354054054054,183.714727148034
10,0,101.504208208208,185.538841524596
10,0,101.654362362362,187.28079291431
10,0,101.804516516517,188.885361355013
10,0,101.954670670671,190.301954964279
10,0,102.104824824825,191.485944660589
10,0,102.254978978979,192.400023672493
10,0,102.405133133133,193.015465159582
10,0,102.555287287287,193.313173858974
10,0,102.705441441441,193.195370612499
10,0,102.855595595596,192.509850658511
10,0,103.00574974975,191.530680492621
10,0,103.155903903904,190.297349774362
10,0,103.306058058058,188.858008311744
10,0,103.456212212212,188.001788678413
10,0,103.606366366366,187.890234443505
10,0,103.756520520521,187.312137116036
10,0,103.906674674675,186.296078026618
10,0,104.056828828829,184.971048368843
10,0,104.206982982983,183.211992229068
10,0,104.357137137137,182.473145944761
10,0,104.507291291291,184.025495481133
10,0,104.657445445445,185.281149059718
10,0,104.8075995996,186.323150925443
10,0,104.957753753754,187.61358963657
10,0,105.107907907908,188.632910686645
10,0,105.258062062062,189.333263701721
10,0,105.408216216216,190.401557514436
10,0,105.55837037037,191.821954099648
10,0,105.708524524525,193.035172243252
10,0,105.858678678679,194.002737306371
10,0,106.008832832833,194.694099513294
10,0,106.158986986987,195.08754145029
10,0,106.309141141141,195.170803611598
10,0,106.459295295295,194.941404913596
10,0,106.609449449449,194.406650178725
10,0,106.759603603604,193.583331671413
10,0,106.909757757758,192.497146849246
10,0,107.059911911912,191.18186957306
10,0,107.210066066066,189.678327100612
10,0,107.36022022022,188.033250268989
10,0,107.510374374374,186.298079351932
10,0,107.660528528529,184.383028340192
10,0,107.810682682683,182.437239892223
10,0,107.960836836837,182.65972152168
10,0,108.110990990991,184.727530174057
10,0,108.261145145145,186.676599399099
10,0,108.411299299299,188.299654969718
10,0,108.561453453453,189.503992780606
10,0,108.711607607608,190.307371878064
10,0,108.861761761762,191.115846524851
10,0,109.011915915916,191.553200875433
10,0,109.16207007007,191.586903338271
10,0,109.312224224224,191.03291472665
10,0,109.462378378378,189.896406709864
10,0,109.612532532533,188.332941741663
10,0,109.762686686687,186.415933089464
10,0,109.912840840841,184.232635232718
10,0,110.062994994995,183.43583263935
10,0,110.213149149149,184.815757423554
10,0,110.363303303303,186.120486764875
10,0,110.513457457457,187.304927036867
10,0,110.663611611612,188.330125667618
10,0,110.813765765766,189.164281824823
10,0,110.96391991992,189.783687036831
10,0,111.114074074074,190.138185798982
10,0,111.264228228228,190.208801432803
10,0,111.414382382382,190.230473405277
